Temperature,Humidity,CO2,Occupancy,minute,hour,day
20.6,30.39,783.0,0,19,8,17
20.6,30.39,784.5,0,19,8,17
20.6,30.39,792.0,0,21,8,17
20.6,30.39,790.67,0,22,8,17
20.6,30.39,784.0,0,23,8,17
20.6,30.39,786.0,0,23,8,17
20.6,30.39,787.0,0,25,8,17
20.6,30.39,787.0,0,25,8,17
20.6,30.39,794.0,0,26,8,17
20.6,30.39,787.0,0,28,8,17
20.6,30.42667,785.33,0,29,8,17
20.6,30.39,790.0,0,30,8,17
20.6,30.39,796.5,0,31,8,17
20.6,30.39,796.0,0,31,8,17
20.6,30.39,796.0,0,32,8,17
20.6,30.39,791.0,0,34,8,17
20.6,30.445,797.5,0,35,8,17
20.6,30.42667,798.33,0,36,8,17
20.6,30.5,787.0,0,37,8,17
20.6,30.5,787.67,0,38,8,17
20.57,30.5,785.67,1,38,8,17
20.6,30.5,794.75,1,39,8,17
20.6,30.5,801.0,1,41,8,17
20.6,30.63333,804.67,0,42,8,17
20.62,30.7225,814.25,0,43,8,17
20.6,30.745,818.5,1,44,8,17
20.7,30.89,825.0,1,44,8,17
20.63,30.89,823.67,1,45,8,17
20.68,30.9175,827.25,1,47,8,17
20.68,30.9175,834.0,1,48,8,17
20.7,30.945,840.5,1,49,8,17
20.7,30.9175,832.0,1,50,8,17
20.72,30.89,828.0,1,51,8,17
20.76,30.89,830.0,1,51,8,17
20.74,30.89,831.75,1,53,8,17
20.79,30.85667,834.0,1,54,8,17
20.79,30.89,839.5,1,55,8,17
20.79,30.89,840.25,1,55,8,17
20.79,30.89,835.0,1,57,8,17
20.79,30.89,839.5,1,57,8,17
20.79,30.89,840.0,1,58,8,17
20.79,30.89,832.75,1,0,9,17
20.82,30.85667,840.67,1,1,9,17
20.84,30.84,838.5,1,2,9,17
20.89,30.89,843.0,1,3,9,17
20.89,30.89,846.5,1,4,9,17
20.89,30.89,850.25,1,4,9,17
20.89,30.89,857.0,1,6,9,17
20.89,30.89,862.0,1,7,9,17
20.89,30.89,851.67,1,8,9,17
20.89,30.89,850.33,1,8,9,17
20.94,30.89,856.75,1,10,9,17
20.92,30.89,855.25,1,10,9,17
20.93,30.89,858.0,1,11,9,17
20.97,30.89,861.75,1,13,9,17
20.97,31.1475,864.33,1,14,9,17
20.94,31.15,873.33,1,15,9,17
20.93,31.26,875.0,1,16,9,17
21.0,31.29,880.0,1,16,9,17
21.0,31.345,894.75,1,17,9,17
21.0,31.49667,920.33,1,19,9,17
21.0,31.4175,920.25,1,20,9,17
21.0,31.55,920.5,1,21,9,17
21.0,31.4175,934.5,1,22,9,17
21.0,31.42667,928.67,1,23,9,17
21.02,31.4175,924.75,1,23,9,17
21.03,31.53333,924.67,1,24,9,17
21.08,31.4725,926.25,1,26,9,17
21.1,31.445,932.0,1,27,9,17
21.1,31.445,923.5,1,28,9,17
21.1,31.445,925.75,1,29,9,17
21.1,31.55,928.5,1,29,9,17
21.1,31.5,934.25,1,30,9,17
21.1,31.575,937.67,1,32,9,17
21.1,31.39,946.75,1,33,9,17
21.1,31.39,940.0,1,34,9,17
21.1,31.39,936.5,1,35,9,17
21.1,31.39,940.33,1,36,9,17
21.1,31.365,938.0,1,36,9,17
21.1,31.39,937.0,1,38,9,17
21.1,31.4175,937.0,1,39,9,17
21.1,31.39,939.5,1,40,9,17
21.1,31.39,941.0,1,40,9,17
21.1,31.575,953.75,1,42,9,17
21.1,31.42667,953.67,1,42,9,17
21.1,31.4725,948.25,1,43,9,17
21.1,31.445,951.25,1,45,9,17
21.15,31.39,950.5,1,46,9,17
21.15,31.34,941.75,1,47,9,17
21.2,31.39,942.5,1,48,9,17
21.18,31.34,939.75,1,49,9,17
21.18,31.39,939.25,1,49,9,17
21.2,31.29,939.0,1,51,9,17
21.2,31.29,938.0,1,52,9,17
21.18,31.315,945.2,1,53,9,17
21.2,31.34,950.0,1,53,9,17
21.2,31.315,949.5,1,55,9,17
21.2,31.32333,948.33,1,55,9,17
21.2,31.39,946.0,1,56,9,17
21.2,31.39,947.33,1,58,9,17
21.2,31.34,952.5,1,59,9,17
21.2,31.39,952.67,1,0,10,17
21.2,31.365,958.75,1,1,10,17
21.2,31.34,961.0,1,1,10,17
21.2,31.35667,957.0,1,2,10,17
21.2,31.34,956.75,1,4,10,17
21.22,31.3925,958.25,1,5,10,17
21.24,31.34,957.5,1,6,10,17
21.23,31.32333,957.0,1,7,10,17
21.27,31.365,970.75,1,8,10,17
21.23,31.32333,974.0,1,8,10,17
21.24,31.365,974.75,1,9,10,17
21.27,31.39,965.5,1,11,10,17
21.26,31.29,960.67,1,12,10,17
21.29,31.29,955.67,1,13,10,17
21.29,31.29,965.0,1,14,10,17
21.29,31.245,960.5,1,14,10,17
21.29,31.23,953.33,1,15,10,17
21.29,31.29,953.67,1,17,10,17
21.27,31.2675,964.0,1,18,10,17
21.29,31.29,966.5,1,19,10,17
21.29,31.29,959.0,1,20,10,17
21.24,31.245,960.0,1,21,10,17
21.29,31.29,957.75,1,21,10,17
21.29,31.29,960.0,1,23,10,17
21.29,31.39,960.5,1,24,10,17
21.27,31.365,971.25,1,25,10,17
21.29,31.39,973.0,1,25,10,17
21.27,31.365,977.0,1,27,10,17
21.29,31.29,976.67,1,27,10,17
21.29,31.29,978.67,1,28,10,17
21.29,31.29,977.0,1,30,10,17
21.29,31.29,977.25,1,31,10,17
21.29,31.315,979.0,1,32,10,17
21.26,31.29,982.0,1,33,10,17
21.29,31.29,981.0,1,34,10,17
21.29,31.39,982.0,1,34,10,17
21.29,31.315,978.5,1,36,10,17
21.29,31.34,983.0,1,37,10,17
21.29,31.29,985.0,1,38,10,17
21.29,31.34,981.67,1,38,10,17
21.29,31.315,991.5,1,40,10,17
21.29,31.32333,991.33,1,40,10,17
21.29,31.39,990.0,1,41,10,17
21.29,31.315,993.25,1,43,10,17
21.29,31.29,986.75,1,44,10,17
21.29,31.29,984.0,1,45,10,17
21.29,31.29,983.0,1,46,10,17
21.31,31.29,989.0,1,46,10,17
21.32,31.35667,986.0,1,47,10,17
21.36,31.39,989.75,1,49,10,17
21.39,31.42667,993.0,1,50,10,17
21.32,31.5,999.0,1,51,10,17
21.29,31.56667,1002.67,1,52,10,17
21.36,31.6,1005.25,1,53,10,17
21.39,31.6,1002.5,1,53,10,17
21.32,31.63333,1003.0,1,54,10,17
21.39,31.7,1007.0,1,56,10,17
21.39,31.7225,1008.0,1,57,10,17
21.39,31.79,1015.33,1,58,10,17
21.39,31.79,1015.5,1,59,10,17
21.34,31.945,1014.0,1,59,10,17
21.39,31.945,1040.25,1,0,11,17
21.36,31.96333,1039.33,1,2,11,17
21.39,32.0,1030.5,1,3,11,17
21.39,32.03,1031.33,1,4,11,17
21.39,32.045,1043.5,1,5,11,17
21.36,32.09,1046.67,1,6,11,17
21.39,32.1175,1048.75,1,6,11,17
21.39,32.33333,1046.0,1,8,11,17
21.39,32.29667,1052.0,1,9,11,17
21.39,32.2675,1059.25,1,10,11,17
21.39,32.44,1069.75,1,10,11,17
21.39,32.345,1079.5,1,12,11,17
21.39,32.29,1076.0,1,12,11,17
21.39,32.29,1075.0,1,13,11,17
21.39,32.475,1078.5,1,15,11,17
21.39,32.4,1074.0,1,16,11,17
21.39,32.4,1079.5,1,17,11,17
21.39,32.45,1068.0,1,18,11,17
21.39,32.43333,1072.67,1,19,11,17
21.39,32.45,1084.25,1,19,11,17
21.39,32.45,1092.0,1,21,11,17
21.39,32.545,1090.0,1,22,11,17
21.42,32.6725,1097.0,1,23,11,17
21.43,32.56,1103.33,1,23,11,17
21.39,32.65,1105.0,1,25,11,17
21.39,32.7,1109.0,1,25,11,17
21.39,32.59,1103.25,1,26,11,17
21.42,32.545,1098.75,1,28,11,17
21.43,32.5,1095.0,1,29,11,17
21.43,32.49667,1089.67,1,30,11,17
21.41,32.498,1083.25,1,31,11,17
21.39,32.5,1084.33,1,31,11,17
21.42,32.475,1083.75,1,32,11,17
21.39,32.56,1082.67,1,34,11,17
21.39,32.475,1080.5,1,35,11,17
21.39,32.475,1081.0,1,36,11,17
21.39,32.5,1076.0,1,37,11,17
21.39,32.5225,1076.25,1,38,11,17
21.42,32.6175,1077.75,1,38,11,17
21.43,32.56,1086.0,1,39,11,17
21.44,32.645,1088.5,1,41,11,17
21.44,32.645,1092.5,1,42,11,17
21.43,32.62667,1099.67,1,43,11,17
21.5,32.7,1103.5,1,44,11,17
21.5,32.6725,1108.0,1,44,11,17
21.47,32.6725,1115.0,1,45,11,17
21.5,32.6725,1119.0,1,47,11,17
21.5,32.66333,1128.33,1,48,11,17
21.5,32.7,1135.75,1,49,11,17
21.5,32.6725,1134.25,1,50,11,17
21.5,32.645,1133.0,1,51,11,17
21.5,32.62667,1131.67,1,51,11,17
21.52,32.7,1141.25,1,53,11,17
21.52,32.6725,1153.67,1,54,11,17
21.5,32.66333,1158.0,1,55,11,17
21.55,32.7,1173.0,1,55,11,17
21.6,32.6725,1172.25,1,57,11,17
21.6,32.7,1177.33,1,57,11,17
21.58,32.6725,1178.25,1,58,11,17
21.6,32.7,1181.67,1,0,12,17
21.6,32.7,1194.0,1,1,12,17
21.6,32.7,1207.0,1,2,12,17
21.6,32.7,1208.33,1,3,12,17
21.6,32.7,1211.25,1,4,12,17
21.6,32.7225,1223.25,1,4,12,17
21.6,32.7,1243.0,1,6,12,17
21.6,32.7,1243.0,1,7,12,17
21.6,32.7,1253.25,1,8,12,17
21.6,32.7,1263.5,1,8,12,17
21.63,32.73,1266.67,1,10,12,17
21.6,32.7,1271.5,1,10,12,17
21.6,32.745,1275.5,1,11,12,17
21.62,32.7675,1302.0,1,13,12,17
21.6,32.73,1318.33,1,14,12,17
21.62,32.772,1342.75,1,15,12,17
21.67,32.76,1377.75,1,16,12,17
21.68,32.7675,1445.0,1,16,12,17
21.67,32.76,1506.0,1,17,12,17
21.68,32.7225,1382.25,1,19,12,17
21.63,32.73,1303.33,1,20,12,17
21.7,32.79,1283.0,1,21,12,17
21.68,32.745,1279.5,1,22,12,17
21.67,32.76,1279.67,1,23,12,17
21.7,32.73,1286.33,1,23,12,17
21.7,33.07,1254.0,1,24,12,17
21.7,33.145,1249.5,1,26,12,17
21.7,33.0675,1254.5,1,27,12,17
21.7,32.93333,1235.67,1,28,12,17
21.7,33.03,1214.67,1,29,12,17
21.68,33.0675,1205.5,1,29,12,17
21.67,32.96667,1209.33,1,30,12,17
21.7,32.95,1209.0,1,32,12,17
21.7,32.9,1207.5,1,33,12,17
21.7,32.95,1199.25,1,34,12,17
21.7,32.82667,1197.5,1,35,12,17
21.7,32.925,1189.2,1,36,12,17
21.67,32.93333,1190.67,1,36,12,17
21.7,32.925,1187.5,1,38,12,17
21.7,32.95,1177.25,1,39,12,17
21.68,32.8175,1164.25,1,40,12,17
21.7,32.95,1157.0,1,40,12,17
21.7,33.0,1160.33,1,42,12,17
21.68,32.845,1164.5,1,42,12,17
21.7,32.925,1170.0,1,43,12,17
21.7,32.79,1159.5,1,45,12,17
21.7,32.96667,1153.67,1,46,12,17
21.7,32.845,1150.25,1,47,12,17
21.7,32.96667,1150.0,1,48,12,17
21.7,32.845,1149.75,1,49,12,17
21.7,32.845,1154.25,1,49,12,17
21.7,32.79,1155.0,1,51,12,17
21.7,32.86333,1156.67,1,52,12,17
21.7,32.975,1152.0,1,53,12,17
21.7,32.975,1155.0,1,53,12,17
21.7,32.95,1147.0,1,55,12,17
21.7,33.0,1142.0,1,55,12,17
21.7,32.79,1144.2,1,56,12,17
21.73,32.82667,1153.33,1,58,12,17
21.73,32.76,1151.33,1,59,12,17
21.72,32.795,1140.75,1,0,13,17
21.7,32.895,1143.0,1,1,13,17
21.7,33.095,1164.5,0,1,13,17
21.7,33.1175,1165.5,0,2,13,17
21.7,33.09,1165.5,0,4,13,17
21.7,33.09,1166.5,0,5,13,17
21.7,33.09,1156.0,0,6,13,17
21.7,33.09,1153.5,0,7,13,17
21.7,33.09,1152.0,0,8,13,17
21.7,33.09,1142.25,0,8,13,17
21.7,33.09,1142.0,0,9,13,17
21.7,33.09,1138.0,0,11,13,17
21.7,33.09,1136.5,0,12,13,17
21.7,33.09,1136.5,0,13,13,17
21.7,33.09,1134.33,0,14,13,17
21.7,33.09,1134.33,0,14,13,17
21.7,33.09,1136.8,0,15,13,17
21.65,33.045,1126.5,0,17,13,17
21.7,33.09,1119.5,0,18,13,17
21.63,33.03,1115.0,0,19,13,17
21.7,33.09,1116.25,0,20,13,17
21.7,33.0,1106.0,0,21,13,17
21.65,33.0225,1105.25,0,21,13,17
21.7,33.06,1114.33,0,23,13,17
21.68,33.0675,1112.0,0,24,13,17
21.65,33.045,1113.5,0,25,13,17
21.68,33.0675,1117.5,0,25,13,17
21.63,33.16333,1129.33,0,27,13,17
21.68,33.19,1139.5,0,27,13,17
21.65,33.2,1139.0,0,28,13,17
21.7,33.145,1132.75,1,30,13,17
21.7,33.2225,1130.0,1,31,13,17
21.67,33.23,1128.33,1,32,13,17
21.68,33.2975,1125.0,1,33,13,17
21.7,33.545,1130.75,1,34,13,17
21.65,33.6175,1146.25,1,34,13,17
21.7,33.645,1152.5,1,36,13,17
21.7,33.69,1158.0,1,37,13,17
21.7,33.79,1153.0,1,38,13,17
21.7,33.79,1156.75,1,38,13,17
21.7,33.745,1154.5,1,40,13,17
21.7,33.82667,1153.67,1,40,13,17
21.7,33.8175,1154.5,1,41,13,17
21.7,33.9,1167.0,1,43,13,17
21.73,33.86,1170.0,1,44,13,17
21.72,33.8725,1168.0,1,45,13,17
21.77,33.8975,1169.25,1,46,13,17
21.74,33.98,1170.0,1,46,13,17
21.79,33.95,1170.5,1,47,13,17
21.77,33.925,1173.0,1,49,13,17
21.77,33.95,1176.0,1,50,13,17
21.79,33.95,1178.0,1,51,13,17
21.77,33.95,1175.0,1,52,13,17
21.76,34.0,1174.67,1,53,13,17
21.77,33.975,1174.0,1,53,13,17
21.79,33.93333,1174.0,1,54,13,17
21.79,33.9,1183.75,1,56,13,17
21.79,33.845,1185.5,1,57,13,17
21.79,33.93333,1187.67,1,58,13,17
21.79,34.0,1188.0,1,59,13,17
21.79,33.925,1191.75,1,59,13,17
21.79,34.0,1201.0,1,0,14,17
21.79,33.925,1200.6,1,2,14,17
21.79,34.0,1203.0,1,3,14,17
21.79,33.925,1205.5,1,4,14,17
21.79,33.96667,1203.0,1,5,14,17
21.79,33.95,1212.5,1,6,14,17
21.79,34.0,1222.0,1,6,14,17
21.79,34.0,1226.0,1,8,14,17
21.79,34.0,1234.0,1,9,14,17
21.79,34.0,1223.25,1,10,14,17
21.79,34.0,1229.0,1,10,14,17
21.84,34.3175,1233.5,1,12,14,17
21.84,34.475,1257.25,1,12,14,17
21.89,34.4,1263.5,1,13,14,17
21.89,34.2675,1252.75,1,15,14,17
21.89,34.29,1255.5,1,16,14,17
21.89,34.52,1265.0,1,17,14,17
21.89,34.59,1269.0,1,18,14,17
21.89,34.5675,1277.0,1,19,14,17
21.89,34.39667,1285.5,1,19,14,17
21.89,34.53,1283.0,1,21,14,17
21.94,34.5675,1285.75,1,22,14,17
21.89,34.59,1297.0,1,23,14,17
21.94,34.5,1294.25,1,23,14,17
21.94,34.545,1286.0,1,25,14,17
22.0,34.545,1296.0,1,25,14,17
22.0,34.59,1306.33,1,26,14,17
22.02,34.595,1317.25,1,28,14,17
22.0,34.4975,1318.75,1,29,14,17
22.0,34.59,1316.5,1,30,14,17
22.0,34.59,1320.0,1,31,14,17
22.02,34.52,1317.25,1,31,14,17
22.02,34.5,1322.5,1,32,14,17
22.0,34.49667,1320.33,1,34,14,17
22.05,34.545,1322.5,1,35,14,17
22.07,34.53,1319.33,1,36,14,17
22.1,34.545,1321.75,1,37,14,17
22.1,34.4,1321.0,1,38,14,17
22.1,34.52667,1329.0,1,38,14,17
22.1,34.5225,1334.5,1,39,14,17
22.1,34.545,1340.25,1,41,14,17
22.1,34.5225,1345.25,1,42,14,17
22.1,34.45,1357.0,1,43,14,17
22.1,34.45,1348.25,1,44,14,17
22.1,34.5,1344.0,1,44,14,17
22.1,34.5,1354.0,1,45,14,17
22.1,34.545,1353.5,1,47,14,17
22.1,34.45,1338.0,1,48,14,17
22.1,34.46667,1336.0,1,49,14,17
22.1,34.3975,1337.5,1,50,14,17
22.1,34.43333,1342.33,1,51,14,17
22.1,34.3225,1340.5,1,51,14,17
22.12,34.425,1339.5,1,53,14,17
22.1,34.4,1342.0,1,54,14,17
22.12,34.475,1361.0,1,55,14,17
22.17,34.4,1364.67,1,55,14,17
22.17,34.43333,1366.33,1,57,14,17
22.18,34.48,1366.5,1,57,14,17
22.17,34.46667,1368.75,1,58,14,17
22.2,34.43333,1381.33,1,0,15,17
22.18,34.45,1379.75,1,1,15,17
22.17,34.5,1386.67,1,2,15,17
22.18,34.425,1389.25,1,3,15,17
22.18,34.45,1388.25,1,4,15,17
22.2,34.46667,1391.0,1,4,15,17
22.2,34.5,1393.5,1,6,15,17
22.2,34.5,1396.25,1,7,15,17
22.2,34.5,1397.0,1,8,15,17
22.2,34.5,1408.5,1,8,15,17
22.2,34.47,1417.25,1,10,15,17
22.2,34.245,1425.5,1,10,15,17
22.2,34.15667,1431.67,1,11,15,17
22.2,34.2725,1409.5,1,13,15,17
22.2,34.2175,1409.75,1,14,15,17
22.2,34.29,1401.5,1,15,15,17
22.2,34.4,1410.0,1,16,15,17
22.2,34.4,1405.75,1,16,15,17
22.12,34.1725,1401.25,1,17,15,17
22.18,34.0225,1393.0,1,19,15,17
22.12,34.1175,1386.5,1,20,15,17
22.13,34.26,1391.67,1,21,15,17
22.13,34.15667,1399.0,1,22,15,17
22.15,34.2,1405.25,1,23,15,17
22.12,34.1675,1407.25,1,23,15,17
22.17,33.99667,1415.67,1,24,15,17
22.2,34.125,1419.0,1,26,15,17
22.15,34.2,1426.0,1,27,15,17
22.18,34.145,1446.25,1,28,15,17
22.2,34.09667,1433.67,1,29,15,17
22.15,34.095,1433.75,1,29,15,17
22.15,34.045,1434.5,1,30,15,17
22.15,34.35,1476.0,1,32,15,17
22.17,34.09667,1479.33,1,33,15,17
22.2,34.1175,1487.25,1,34,15,17
22.18,33.9475,1481.75,1,35,15,17
22.2,34.03333,1474.0,1,36,15,17
22.18,34.095,1468.5,1,36,15,17
22.2,34.045,1456.0,1,38,15,17
22.2,33.9725,1440.25,1,39,15,17
22.18,33.975,1430.5,1,40,15,17
22.2,34.145,1426.25,1,40,15,17
22.2,34.03333,1400.33,1,42,15,17
22.2,33.95,1379.75,1,42,15,17
22.2,34.06,1369.33,1,43,15,17
22.2,34.0225,1352.75,1,45,15,17
22.2,34.2,1347.33,1,46,15,17
22.2,34.2725,1368.75,1,47,15,17
22.2,34.16333,1376.67,1,48,15,17
22.2,34.25,1381.0,1,49,15,17
22.2,34.3725,1393.25,1,49,15,17
22.2,34.345,1402.0,1,51,15,17
22.2,34.3225,1418.75,1,52,15,17
22.2,34.26,1421.33,1,53,15,17
22.2,34.23,1411.33,1,53,15,17
22.2,34.245,1397.0,1,55,15,17
22.2,34.2,1397.5,1,55,15,17
22.22,34.2725,1395.75,1,56,15,17
22.2,34.16333,1398.0,1,58,15,17
22.23,34.4,1397.33,1,59,15,17
22.2,34.245,1414.5,1,0,16,17
22.24,34.4,1405.25,1,1,16,17
22.26,34.36333,1400.33,1,1,16,17
22.22,34.29,1398.75,1,2,16,17
22.27,34.345,1400.0,1,4,16,17
22.24,34.145,1404.0,1,5,16,17
22.22,34.5225,1430.75,1,6,16,17
22.2,34.43333,1438.67,1,7,16,17
22.22,34.275,1440.0,1,8,16,17
22.2,34.4,1441.33,1,8,16,17
22.27,34.375,1454.0,1,9,16,17
22.24,34.545,1461.5,1,11,16,17
22.24,34.595,1487.25,1,12,16,17
22.29,34.59,1480.67,1,13,16,17
22.22,34.4975,1488.5,1,14,16,17
22.29,34.5,1494.5,1,14,16,17
22.24,34.1225,1489.75,1,15,16,17
22.23,34.33333,1487.33,1,17,16,17
22.24,34.3975,1501.5,1,18,16,17
22.23,34.46333,1511.0,1,19,16,17
22.22,34.425,1519.0,1,20,16,17
22.2,34.4,1509.75,1,21,16,17
22.23,34.4,1501.0,1,21,16,17
22.23,34.32667,1505.0,1,23,16,17
22.2,34.37,1507.5,1,24,16,17
22.22,34.595,1516.75,1,25,16,17
22.2,34.45,1528.0,1,25,16,17
22.2,34.5,1531.0,1,27,16,17
22.2,34.5225,1530.0,1,27,16,17
22.2,34.46333,1526.0,1,28,16,17
22.2,34.4475,1506.0,1,30,16,17
22.2,34.36333,1469.33,1,31,16,17
22.2,34.295,1453.5,1,32,16,17
22.18,34.245,1456.0,1,33,16,17
22.2,34.36333,1457.33,1,34,16,17
22.15,34.345,1454.5,1,34,16,17
22.2,34.2225,1440.0,1,36,16,17
22.17,34.33333,1449.67,1,37,16,17
22.15,34.25,1450.5,1,38,16,17
22.15,34.29,1453.5,1,38,16,17
22.12,34.2975,1453.0,1,40,16,17
22.12,34.37,1458.75,1,40,16,17
22.1,34.395,1456.75,1,41,16,17
22.17,34.29667,1458.0,1,43,16,17
22.15,34.425,1466.0,1,44,16,17
22.17,34.46667,1471.67,1,45,16,17
22.18,34.45,1478.25,1,46,16,17
22.15,34.395,1484.5,1,46,16,17
22.15,34.595,1487.0,1,47,16,17
22.15,34.645,1507.5,1,49,16,17
22.15,34.495,1500.5,1,50,16,17
22.12,34.5675,1497.5,1,51,16,17
22.13,34.39667,1501.0,1,52,16,17
22.1,34.4475,1498.0,1,53,16,17
22.1,34.545,1495.0,1,53,16,17
22.12,34.35,1481.0,1,54,16,17
22.13,34.33333,1481.0,1,56,16,17
22.1,34.3,1488.25,1,57,16,17
22.13,34.46667,1495.33,1,58,16,17
22.1,34.425,1503.75,1,59,16,17
22.1,34.32667,1499.67,1,59,16,17
22.15,34.245,1485.5,1,0,17,17
22.15,34.3725,1477.0,1,2,17,17
22.17,34.4,1483.0,1,3,17,17
22.15,34.35,1480.67,1,4,17,17
22.15,34.245,1475.0,1,5,17,17
22.12,34.245,1482.25,1,6,17,17
22.12,34.37,1484.25,1,6,17,17
22.1,34.36,1488.67,1,8,17,17
22.1,34.36333,1495.0,1,9,17,17
22.1,34.425,1501.75,1,10,17,17
22.12,34.45,1504.5,1,10,17,17
22.12,34.4,1507.25,1,12,17,17
22.1,34.4725,1508.0,1,12,17,17
22.1,34.4975,1512.75,1,13,17,17
22.1,34.4,1512.5,1,15,17,17
22.12,34.4,1520.0,1,16,17,17
22.1,34.425,1515.0,1,17,17,17
22.13,34.43333,1519.67,1,18,17,17
22.12,34.3,1518.75,1,19,17,17
22.12,34.3725,1528.5,1,19,17,17
22.12,34.4,1537.5,1,21,17,17
22.2,34.345,1522.0,1,22,17,17
22.15,34.345,1517.5,1,23,17,17
22.15,34.3225,1523.5,1,23,17,17
22.15,34.3175,1526.5,1,25,17,17
22.15,34.3725,1534.5,1,25,17,17
22.15,34.645,1588.75,1,26,17,17
22.1,34.6,1594.0,1,28,17,17
22.1,34.73333,1585.33,1,29,17,17
22.13,34.66333,1649.0,1,30,17,17
22.1,34.53,1653.0,1,31,17,17
22.15,34.5675,1690.5,1,31,17,17
22.17,34.66333,1739.67,1,32,17,17
22.15,34.545,1757.75,1,34,17,17
22.17,34.49667,1779.0,1,35,17,17
22.2,34.45,1778.0,1,36,17,17
22.18,34.3725,1774.5,1,37,17,17
22.2,34.36333,1776.0,1,38,17,17
22.18,34.475,1842.75,1,38,17,17
22.18,34.425,1809.25,1,39,17,17
22.2,34.4,1750.0,1,41,17,17
22.17,34.43333,1740.0,1,42,17,17
22.18,34.35,1705.25,1,43,17,17
22.2,34.29,1682.0,1,44,17,17
22.2,34.345,1669.5,1,44,17,17
22.2,34.23,1683.33,1,45,17,17
22.2,34.2,1699.75,1,47,17,17
22.2,34.2175,1696.0,1,48,17,17
22.2,34.1725,1682.75,1,49,17,17
22.2,34.45,1684.0,1,50,17,17
22.2,34.26,1699.67,1,51,17,17
22.2,34.245,1698.0,1,51,17,17
22.2,34.2675,1695.0,1,53,17,17
22.2,34.19333,1675.33,1,54,17,17
22.2,34.09667,1658.67,1,55,17,17
22.2,34.2675,1645.5,1,55,17,17
22.2,34.345,1652.0,1,57,17,17
22.2,34.29,1641.0,1,57,17,17
22.2,34.3175,1637.5,1,58,17,17
22.2,34.33333,1628.33,1,0,18,17
22.2,34.345,1619.5,1,1,18,17
22.2,34.345,1600.5,1,2,18,17
22.2,34.245,1602.0,1,3,18,17
22.2,34.245,1603.0,1,4,18,17
22.2,34.2175,1606.75,1,4,18,17
22.17,34.26,1595.67,0,6,18,17
22.1,34.32667,1591.33,0,7,18,17
22.1,34.345,1594.5,0,8,18,17
22.1,34.29,1585.67,0,8,18,17
22.1,34.29,1576.0,0,10,18,17
22.1,34.345,1572.0,0,10,18,17
22.1,34.29,1568.5,0,11,18,17
22.1,34.4,1569.0,0,13,18,17
22.1,34.32667,1564.67,0,14,18,17
22.05,34.245,1550.5,0,15,18,17
22.1,34.29,1549.0,0,16,18,17
22.03,34.26,1551.33,0,16,18,17
22.02,34.2225,1538.25,0,17,18,17
22.0,34.29,1536.0,0,19,18,17
22.0,34.245,1541.0,0,20,18,17
22.0,34.29,1544.0,0,21,18,17
22.0,34.29,1533.0,0,22,18,17
21.89,34.29,1536.0,0,23,18,17
21.89,34.29,1538.0,0,23,18,17
21.89,34.29,1531.0,0,24,18,17
21.89,34.29,1530.33,0,26,18,17
21.89,34.29,1529.0,0,27,18,17
21.89,34.29,1523.0,0,28,18,17
21.89,34.29,1530.67,0,29,18,17
21.89,34.29,1525.0,0,29,18,17
21.89,34.29,1519.0,0,30,18,17
21.89,34.245,1508.0,0,32,18,17
21.89,34.2,1491.5,0,33,18,17
21.84,34.145,1499.0,0,34,18,17
21.79,34.2,1499.0,0,35,18,17
21.79,34.09,1495.5,0,36,18,17
21.79,34.12667,1491.0,0,36,18,17
21.79,34.09,1492.0,0,38,18,17
21.76,34.12667,1487.33,0,39,18,17
21.7,34.145,1489.5,0,40,18,17
21.7,34.2,1488.0,0,40,18,17
21.7,34.2,1475.0,0,42,18,17
21.7,34.2,1470.5,0,42,18,17
21.7,34.2,1477.0,0,43,18,17
21.7,34.29,1476.0,0,45,18,17
21.7,34.2,1477.0,0,46,18,17
21.7,34.245,1484.75,0,47,18,17
21.7,34.245,1471.5,0,48,18,17
21.7,34.29,1476.0,0,49,18,17
21.7,34.245,1477.5,0,49,18,17
21.65,34.145,1475.5,0,51,18,17
21.6,34.1175,1478.0,0,52,18,17
21.6,34.09,1487.0,0,53,18,17
21.6,34.09,1483.5,0,53,18,17
21.6,34.09,1488.0,0,55,18,17
21.6,34.09,1490.0,0,55,18,17
21.6,34.09,1483.0,0,56,18,17
21.6,34.09,1481.0,0,58,18,17
21.53,34.12667,1479.33,0,59,18,17
21.5,34.1725,1472.25,0,0,19,17
21.5,34.09,1473.0,0,1,19,17
21.5,34.1725,1475.75,0,1,19,17
21.5,34.09,1468.0,0,2,19,17
21.5,34.16333,1469.33,0,4,19,17
21.5,34.145,1474.0,0,5,19,17
21.5,34.09,1475.0,0,6,19,17
21.44,34.09,1474.0,0,7,19,17
21.5,34.2,1477.5,0,8,19,17
21.44,34.145,1480.5,0,8,19,17
21.39,34.09,1465.0,0,9,19,17
21.39,34.2,1469.5,0,11,19,17
21.39,34.09,1468.0,0,12,19,17
21.39,34.2,1468.0,0,13,19,17
21.34,34.145,1466.0,0,14,19,17
21.36,34.2,1465.33,0,14,19,17
21.29,34.2,1468.0,0,15,19,17
21.29,34.2,1471.0,0,17,19,17
21.29,34.245,1471.5,0,18,19,17
21.29,34.2,1466.5,0,19,19,17
21.29,34.2,1472.0,0,20,19,17
21.29,34.29,1472.67,0,21,19,17
